Timestamp,Variable,Raw_Value,Norm_Value_z-score
2024-06-30,emp_difficulty_毕业生就业,4345,1.1005059007673375
2024-07-31,emp_difficulty_毕业生就业,4696,1.6055814501034342
2024-08-31,emp_difficulty_毕业生就业,3296,-0.4089649005248714
2024-09-30,emp_difficulty_毕业生就业,2581,-1.4378225010243275
2024-10-31,emp_difficulty_毕业生就业,2779,-1.1529080885783243
2024-11-30,emp_difficulty_毕业生就业,3113,-0.6722948877855713
2024-12-31,emp_difficulty_毕业生就业,3634,0.07740414698396235
2025-01-31,emp_difficulty_毕业生就业,2826,-1.085276889664374
2025-02-28,emp_difficulty_毕业生就业,3342,-0.3427726632899414
2025-03-31,emp_difficulty_毕业生就业,4488,1.3062774208672288
2025-04-30,emp_difficulty_毕业生就业,3339,-0.347089548327002
2025-05-31,emp_difficulty_毕业生就业,3734,0.22130031488598417
2025-06-30,emp_difficulty_毕业生就业,5021,2.073243995785005
2025-07-31,emp_difficulty_毕业生就业,4749,1.6818464190915057
2025-08-31,emp_difficulty_毕业生就业,2982,-0.8607988677372199
2025-09-30,emp_difficulty_毕业生就业,3837,0.36951336782506666
2025-10-31,emp_difficulty_毕业生就业,3928,0.5004588806159065
2025-11-30,emp_difficulty_毕业生就业,3344,-0.33989473993190095
2025-12-31,emp_difficulty_毕业生就业,3365,-0.30967654467247635
2024-01-31,unemp_pressure_失业,3425,1.7842137763965729
2024-02-29,unemp_pressure_失业,2850,-0.04915555452470032
2024-03-31,unemp_pressure_失业,2533,-1.0599000378326022
2024-04-30,unemp_pressure_失业,2825,-0.12886726456475567
2024-05-31,unemp_pressure_失业,2504,-1.1523656214790665
2024-06-30,unemp_pressure_失业,2694,-0.5465566251746458
2024-07-31,unemp_pressure_失业,2550,-1.0056960750053645
2024-08-31,unemp_pressure_失业,2627,-0.760184008081994
2024-09-30,unemp_pressure_失业,2380,-1.547735703277741
2024-10-31,unemp_pressure_失业,2900,0.11026786555541039
2024-11-30,unemp_pressure_失业,2574,-0.9291728333669115
2024-12-31,unemp_pressure_失业,3039,0.5534649733781182
2025-01-31,unemp_pressure_失业,3504,2.036102780123148
2025-02-28,unemp_pressure_失业,3152,0.9137619027591684
2025-03-31,unemp_pressure_失业,2843,-0.07147483333591582
2025-04-30,unemp_pressure_失业,2739,-0.4030755471025461
2025-05-31,unemp_pressure_失业,3014,0.47375326333806284
2025-06-30,unemp_pressure_失业,2724,-0.45090257312657933
2025-07-31,unemp_pressure_失业,2510,-1.1332348110694532
2025-08-31,unemp_pressure_失业,2948,0.2633143488323167
2025-09-30,unemp_pressure_失业,2759,-0.3393061790705018
2025-10-31,unemp_pressure_失业,3084,0.6969460514502178
2025-11-30,unemp_pressure_失业,3127,0.8340501927191131
2025-12-31,unemp_pressure_失业,3465,1.9117525124606614
2024-01-31,unemp_pressure_裁员,4656,1.199776376145659
2024-02-29,unemp_pressure_裁员,2864,-1.7262220579497485
2024-03-31,unemp_pressure_裁员,3348,-0.9359412308838014
2024-04-30,unemp_pressure_裁员,4338,0.6805422790238177
2024-05-31,unemp_pressure_裁员,3659,-0.42813681514514534
2024-06-30,unemp_pressure_裁员,3438,-0.7889881845285633
2024-07-31,unemp_pressure_裁员,3654,-0.4363008732759919
2024-08-31,unemp_pressure_裁员,3207,-1.1661676701736745
2024-09-30,unemp_pressure_裁员,3582,-0.5538633103601823
2024-10-31,unemp_pressure_裁员,3438,-0.7889881845285633
2024-11-30,unemp_pressure_裁员,3597,-0.5293711359676427
2024-12-31,unemp_pressure_裁员,4953,1.6847214291179446
2025-01-31,unemp_pressure_裁员,5141,1.9916900148377754
2025-02-28,unemp_pressure_裁员,3466,-0.7432694589958226
2025-03-31,unemp_pressure_裁员,3353,-0.9277771727529549
2025-04-30,unemp_pressure_裁员,3994,0.11885507962157427
2025-05-31,unemp_pressure_裁员,3988,0.1090582098645584
2025-06-30,unemp_pressure_裁员,4106,0.30172998175253724
2025-07-31,unemp_pressure_裁员,3574,-0.5669258033695369
2025-08-31,unemp_pressure_裁员,4230,0.504198623397532
2025-09-30,unemp_pressure_裁员,3804,-0.19137912935059506
2025-10-31,unemp_pressure_裁员,4335,0.6756438441453098
2025-11-30,unemp_pressure_裁员,4237,0.5156283047807172
2025-12-31,unemp_pressure_裁员,5147,2.001486884594791
2024-01-31,unemp_pressure_裁员潮,2424,0.6887583511764258
2024-02-29,unemp_pressure_裁员潮,1908,-1.1958159795723258
2024-03-31,unemp_pressure_裁员潮,1908,-1.1958159795723258
2024-04-30,unemp_pressure_裁员潮,1996,-0.8744157061112985
2024-05-31,unemp_pressure_裁员潮,2037,-0.724672396885138
2024-06-30,unemp_pressure_裁员潮,2175,-0.22065833168489044
2024-07-31,unemp_pressure_裁员潮,2145,-0.3302266067284225
2024-08-31,unemp_pressure_裁员潮,2398,0.5937991794720313
2024-09-30,unemp_pressure_裁员潮,1900,-1.2250341862506011
2024-10-31,unemp_pressure_裁员潮,1934,-1.1008568078679315
2024-11-30,unemp_pressure_裁员潮,2078,-0.5749290876589774
2024-12-31,unemp_pressure_裁员潮,2509,0.9992017971331
2025-01-31,unemp_pressure_裁员潮,2357,0.4440558702458708
2025-02-28,unemp_pressure_裁员潮,2147,-0.3229220550588537
2025-03-31,unemp_pressure_裁员潮,2102,-0.4872744676241518
2025-04-30,unemp_pressure_裁员潮,2415,0.6558878686633661
2025-05-31,unemp_pressure_裁员潮,2006,-0.8378929477634545
2025-06-30,unemp_pressure_裁员潮,2411,0.6412787653242286
2025-07-31,unemp_pressure_裁员潮,2544,1.1270314513505542
2025-08-31,unemp_pressure_裁员潮,2237,0.005782770071742524
2025-09-30,unemp_pressure_裁员潮,2069,-0.6077995701720371
2025-10-31,unemp_pressure_裁员潮,2434,0.7252811095242698
2025-11-30,unemp_pressure_裁员潮,2465,0.8385016604025862
2025-12-31,unemp_pressure_裁员潮,3051,2.978735299586246
2024-01-31,unemp_pressure_被裁,5191,2.1609380028699707
2024-02-29,unemp_pressure_被裁,3583,-0.9277627158988409
2024-03-31,unemp_pressure_被裁,2833,-2.3683880511454882
2024-04-30,unemp_pressure_被裁,4308,0.46484177483958483
2024-05-31,unemp_pressure_被裁,3140,-1.778692080584527
2024-06-30,unemp_pressure_被裁,4335,0.5167042869084641
2024-07-31,unemp_pressure_被裁,3695,-0.7126293325020081
2024-08-31,unemp_pressure_被裁,3741,-0.6242709786068804
2024-09-30,unemp_pressure_被裁,3867,-0.38224592228544374
2024-10-31,unemp_pressure_被裁,3720,-0.6646084879937866
2024-11-30,unemp_pressure_被裁,4016,-0.09604168901644315
2024-12-31,unemp_pressure_被裁,4774,1.359950316472835
2025-01-31,unemp_pressure_被裁,4438,0.714550166282337
2025-02-28,unemp_pressure_被裁,4030,-0.06915001609183907
2025-03-31,unemp_pressure_被裁,4021,-0.08643752011479883
2025-04-30,unemp_pressure_被裁,3972,-0.18055837535091313
2025-05-31,unemp_pressure_被裁,4392,0.6261918123872093
2025-06-30,unemp_pressure_被裁,4177,0.2132125496165038
2025-07-31,unemp_pressure_被裁,4231,0.3169375737542624
2025-08-31,unemp_pressure_被裁,4142,0.1459833673049936
2025-09-30,unemp_pressure_被裁,3804,-0.5032584504461621
2025-10-31,unemp_pressure_被裁,3938,-0.24586672388209446
2025-11-30,unemp_pressure_被裁,4216,0.28812506704932944
2025-12-31,unemp_pressure_被裁,5020,1.8324754264337353
2024-01-31,unemp_pressure_优化,1320,0.8516685664429033
2024-02-29,unemp_pressure_优化,1022,-0.7065646357058929
2024-03-31,unemp_pressure_优化,1052,-0.5496955213956114
2024-04-30,unemp_pressure_优化,1076,-0.42420022994738626
2024-05-31,unemp_pressure_优化,885,-1.4229335910561784
2024-06-30,unemp_pressure_优化,1170,0.06732299489149582
2024-07-31,unemp_pressure_优化,1152,-0.02679847369467309
2024-08-31,unemp_pressure_优化,1048,-0.570611403303649
2024-09-30,unemp_pressure_优化,845,-1.632092410136554
2024-10-31,unemp_pressure_优化,1124,-0.17320964705093583
2024-11-30,unemp_pressure_优化,1183,0.1352996110926178
2024-12-31,unemp_pressure_优化,1571,2.1641401561722584
2025-01-31,unemp_pressure_优化,1420,1.3745656141438416
2025-02-28,unemp_pressure_优化,1162,0.025491231075420746
2025-03-31,unemp_pressure_优化,1249,0.4804116625752371
2025-04-30,unemp_pressure_优化,911,-1.2869803586539346
2025-05-31,unemp_pressure_优化,954,-1.062134628142531
2025-06-30,unemp_pressure_优化,1211,0.28171078444888054
2025-07-31,unemp_pressure_优化,1246,0.46472475114420897
2025-08-31,unemp_pressure_优化,1057,-0.5235506690105646
2025-09-30,unemp_pressure_优化,995,-0.8477468385851463
2025-10-31,unemp_pressure_优化,1335,0.9301031235980441
2025-11-30,unemp_pressure_优化,1227,0.36537431208103066
2025-12-31,unemp_pressure_优化,1556,2.085705599017118
2024-01-31,unemp_pressure_失业金,4255,0.35005665779477174
2024-02-29,unemp_pressure_失业金,3882,-0.4696417990660181
2024-03-31,unemp_pressure_失业金,3780,-0.693795264481033
2024-04-30,unemp_pressure_失业金,3267,-1.8211553405389023
2024-05-31,unemp_pressure_失业金,3782,-0.6894000984925033
2024-06-30,unemp_pressure_失业金,4360,0.5808028721925812
2024-07-31,unemp_pressure_失业金,3555,-1.1882514381906248
2024-08-31,unemp_pressure_失业金,4019,-0.16857292885173336
2024-09-30,unemp_pressure_失业金,3608,-1.0717795394945877
2024-10-31,unemp_pressure_失业金,4048,-0.10484302201805265
2024-11-30,unemp_pressure_失业金,3512,-1.2827475069440135
2024-12-31,unemp_pressure_失业金,4692,1.310400426288512
2025-01-31,unemp_pressure_失业金,4973,1.9279212476769356
2025-02-28,unemp_pressure_失业金,4288,0.42257689660551184
2025-03-31,unemp_pressure_失业金,4348,0.554431876261403
2025-04-30,unemp_pressure_失业金,3784,-0.6850049325039737
2025-05-31,unemp_pressure_失业金,4277,0.3984034836685985
2025-06-30,unemp_pressure_失业金,4250,0.33906874282344746
2025-07-31,unemp_pressure_失业金,4569,1.0400977179939352
2025-08-31,unemp_pressure_失业金,3901,-0.42788772217498594
2025-09-30,unemp_pressure_失业金,3853,-0.5333717058996988
2025-10-31,unemp_pressure_失业金,4548,0.9939484751143735
2025-11-30,unemp_pressure_失业金,3741,-0.7795010012573622
2025-12-31,unemp_pressure_失业金,5005,1.9982439034934107
2024-01-31,unemp_pressure_失业保险,4827,0.8633486356088722
2024-02-29,unemp_pressure_失业保险,3675,-1.0799765355475297
2024-03-31,unemp_pressure_失业保险,4182,-0.22471103053338407
2024-04-30,unemp_pressure_失业保险,3554,-1.2840931550873949
2024-05-31,unemp_pressure_失业保险,4495,0.30329311753254806
2024-06-30,unemp_pressure_失业保险,4123,-0.32423896898670673
2024-07-31,unemp_pressure_失业保险,3664,-1.0985325918693356
2024-08-31,unemp_pressure_失业保险,3979,-0.567154615381257
2024-09-30,unemp_pressure_失业保险,3911,-0.681864781734239
2024-10-31,unemp_pressure_失业保险,3523,-1.336387495630666
2024-11-30,unemp_pressure_失业保险,3670,-1.088411106602896
2024-12-31,unemp_pressure_失业保险,5286,1.6376422584915011
2025-01-31,unemp_pressure_失业保险,5237,1.5549834621489111
2025-02-28,unemp_pressure_失业保险,4638,0.544521849716025
2025-03-31,unemp_pressure_失业保险,4177,-0.23314560158875042
2025-04-30,unemp_pressure_失业保险,4292,-0.03915046731532486
2025-05-31,unemp_pressure_失业保险,4080,-0.39677628006285715
2025-06-30,unemp_pressure_失业保险,4370,0.09242884114838985
2025-07-31,unemp_pressure_失业保险,3988,-0.5519723874815976
2025-08-31,unemp_pressure_失业保险,4524,0.35221362965367276
2025-09-30,unemp_pressure_失业保险,4169,-0.24664091527733653
2025-10-31,unemp_pressure_失业保险,4600,0.48041910969524093
2025-11-30,unemp_pressure_失业保险,4656,0.5748863055153438
2025-12-31,unemp_pressure_失业保险,5945,2.7493187235887833
2024-01-31,unemp_pressure_失业补助,3689,-0.9198025091070148
2024-02-29,unemp_pressure_失业补助,3717,-0.8680260569274274
2024-03-31,unemp_pressure_失业补助,3285,-1.6668627476982034
2024-04-30,unemp_pressure_失业补助,3820,-0.6775626792668026
2024-05-31,unemp_pressure_失业补助,3306,-1.6280304085635129
2024-06-30,unemp_pressure_失业补助,3019,-2.158739043404283
2024-07-31,unemp_pressure_失业补助,3951,-0.43532284942659044
2024-08-31,unemp_pressure_失业补助,4109,-0.14315572641320481
2024-09-30,unemp_pressure_失业补助,4049,-0.2541052667980348
2024-10-31,unemp_pressure_失业补助,4752,1.0458535147108898
2024-11-30,unemp_pressure_失业补助,4352,0.3061899121453566
2024-12-31,unemp_pressure_失业补助,5088,1.6671709408659379
2025-01-31,unemp_pressure_失业补助,4899,1.3176798886537233
2025-02-28,unemp_pressure_失业补助,3974,-0.3927921922790723
2025-03-31,unemp_pressure_失业补助,4025,-0.2984850829519668
2025-04-30,unemp_pressure_失业补助,4414,0.4208377705430143
2025-05-31,unemp_pressure_失业补助,4122,-0.11911665932982499
2025-06-30,unemp_pressure_失业补助,4405,0.4041953394852898
2025-07-31,unemp_pressure_失业补助,4498,0.5761671270817763
2025-08-31,unemp_pressure_失业补助,4428,0.446725996632808
2025-09-30,unemp_pressure_失业补助,4244,0.10648073945266266
2025-10-31,unemp_pressure_失业补助,4596,0.7573847097103319
2025-11-30,unemp_pressure_失业补助,4881,1.2843950265382744
2025-12-31,unemp_pressure_失业补助,4851,1.2289202563458594
2024-01-31,unemp_pressure_失业登记,3777,1.5658201905221623
2024-02-29,unemp_pressure_失业登记,3109,-0.03842503535023711
2024-03-31,unemp_pressure_失业登记,2976,-0.3578331416990831
2024-04-30,unemp_pressure_失业登记,2499,-1.503379508078027
2024-05-31,unemp_pressure_失业登记,2835,-0.6964537657230476
2024-06-30,unemp_pressure_失业登记,3185,0.14409388256338918
2024-07-31,unemp_pressure_失业登记,2818,-0.7372803657826745
2024-08-31,unemp_pressure_失业登记,2979,-0.35062844757091366
2024-09-30,unemp_pressure_失业登记,2517,-1.4601513433090103
2024-10-31,unemp_pressure_失业登记,2843,-0.6772412480479291
2024-11-30,unemp_pressure_失业登记,3116,-0.021614082384508376
2024-12-31,unemp_pressure_失业登记,3942,1.9620783675714824
2025-01-31,unemp_pressure_失业登记,3635,1.2247980017888078
2025-02-28,unemp_pressure_失业登记,2819,-0.7348788010732847
2025-03-31,unemp_pressure_失业登记,3316,0.4586988594934555
2025-04-30,unemp_pressure_失业登记,2466,-1.582631143487891
2025-05-31,unemp_pressure_失业登记,3195,0.16810952965728737
2025-06-30,unemp_pressure_失业登记,2938,-0.44909260065589623
2025-07-31,unemp_pressure_失业登记,3410,0.6844459421760986
2025-08-31,unemp_pressure_失业登记,3166,0.09846415308498259
2025-09-30,unemp_pressure_失业登记,2977,-0.3554315769896933
2025-10-31,unemp_pressure_失业登记,3060,-0.15610170611033827
2025-11-30,unemp_pressure_失业登记,3421,0.7108631539793866
2025-12-31,unemp_pressure_失业登记,4001,2.1037706854254816
2024-01-31,unemp_pressure_再就业,5572,2.057432646415067
2024-02-29,unemp_pressure_再就业,3425,-1.4508035428855575
2024-03-31,unemp_pressure_再就业,3249,-1.7383906734476953
2024-04-30,unemp_pressure_再就业,4254,-0.09620279722639696
2024-05-31,unemp_pressure_再就业,3733,-0.9475260644018163
2024-06-30,unemp_pressure_再就业,4030,-0.46222278157820873
2024-07-31,unemp_pressure_再就业,3882,-0.7040574140963701
2024-08-31,unemp_pressure_再就业,4086,-0.3707177854902558
2024-09-30,unemp_pressure_再就业,3585,-1.1893606969199777
2024-10-31,unemp_pressure_再就业,5227,1.4936965098017854
2024-11-30,unemp_pressure_再就业,4009,-0.49653715511119106
2024-12-31,unemp_pressure_再就业,5213,1.4708202607797973
2025-01-31,unemp_pressure_再就业,4961,1.0590477783840089
2025-02-28,unemp_pressure_再就业,4266,-0.07659458377897847
2025-03-31,unemp_pressure_再就业,4440,0.20772451120858962
2025-04-30,unemp_pressure_再就业,4419,0.17341013767560726
2025-05-31,unemp_pressure_再就业,4253,-0.09783681501368183
2025-06-30,unemp_pressure_再就业,4037,-0.4507846570672146
2025-07-31,unemp_pressure_再就业,4564,0.410342716831914
2025-08-31,unemp_pressure_再就业,4326,0.021446483458113973
2025-09-30,unemp_pressure_再就业,3956,-0.5831400978372894
2025-10-31,unemp_pressure_再就业,4157,-0.2547025225930297
2025-11-30,unemp_pressure_再就业,4353,0.06556496371480557
2025-12-31,unemp_pressure_再就业,5512,1.9593915791779746
2024-01-31,unemp_pressure_低门槛工作,3772,0.43098625711419936
2024-02-29,unemp_pressure_低门槛工作,3040,-1.3721970162800012
2024-03-31,unemp_pressure_低门槛工作,3605,0.01960428080705253
2024-04-30,unemp_pressure_低门槛工作,3657,0.1476992674416132
2024-05-31,unemp_pressure_低门槛工作,3284,-0.771135925148601
2024-06-30,unemp_pressure_低门槛工作,2974,-1.5347791147007896
2024-07-31,unemp_pressure_低门槛工作,3427,-0.41887471190355907
2024-08-31,unemp_pressure_低门槛工作,3164,-1.0667397404591257
2024-09-30,unemp_pressure_低门槛工作,2889,-1.7441651505457447
2024-10-31,unemp_pressure_低门槛工作,2860,-1.815602739245788
2024-11-30,unemp_pressure_低门槛工作,3629,0.07872504386915746
2024-12-31,unemp_pressure_低门槛工作,3900,0.7462969934454257
2025-01-31,unemp_pressure_低门槛工作,4096,1.229116558452616
2025-02-28,unemp_pressure_低门槛工作,3303,-0.7243319877244345
2025-03-31,unemp_pressure_低门槛工作,3924,0.8054177565075307
2025-04-30,unemp_pressure_低门槛工作,4109,1.2611403051112562
2025-05-31,unemp_pressure_低门槛工作,4073,1.1724591605180987
2025-06-30,unemp_pressure_低门槛工作,3819,0.5467644181108215
2025-07-31,unemp_pressure_低门槛工作,3809,0.5221307668349445
2025-08-31,unemp_pressure_低门槛工作,3417,-0.44350836317943615
2025-09-30,unemp_pressure_低门槛工作,3559,-0.09371051506198193
2025-10-31,unemp_pressure_低门槛工作,3991,0.9704632200559069
2025-11-30,unemp_pressure_低门槛工作,3866,0.6625425791074437
2025-12-31,unemp_pressure_低门槛工作,4162,1.3916986568734047
2024-01-31,unemp_pressure_临时工,3668,0.4246984621625622
2024-02-29,unemp_pressure_临时工,3018,-0.9008909755597208
2024-03-31,unemp_pressure_临时工,3512,0.10655699710921428
2024-04-30,unemp_pressure_临时工,2765,-1.4168511720885477
2024-05-31,unemp_pressure_临时工,3392,-0.13816720677797642
2024-06-30,unemp_pressure_临时工,2780,-1.386260646602649
2024-07-31,unemp_pressure_临时工,3123,-0.6867572971584289
2024-08-31,unemp_pressure_临时工,3099,-0.735702137935867
2024-09-30,unemp_pressure_临时工,3097,-0.7397808746673202
2024-10-31,unemp_pressure_临时工,3615,0.31661193877905297
2024-11-30,unemp_pressure_临时工,3592,0.2697064663673414
2024-12-31,unemp_pressure_临时工,4319,1.7523272682505717
2025-01-31,unemp_pressure_临时工,4109,1.324059911447988
2025-02-28,unemp_pressure_临时工,2785,-1.376063804774016
2025-03-31,unemp_pressure_临时工,3506,0.09432078691485475
2025-04-30,unemp_pressure_临时工,3319,-0.2870410974760174
2025-05-31,unemp_pressure_临时工,3130,-0.6724817185983427
2025-06-30,unemp_pressure_临时工,3448,-0.023962578297287422
2025-07-31,unemp_pressure_临时工,3469,0.01886415738297095
2025-08-31,unemp_pressure_临时工,3381,-0.1606002588009689
2025-09-30,unemp_pressure_临时工,3584,0.2533915194415287
2025-10-31,unemp_pressure_临时工,4171,1.4505007501230365
2025-11-30,unemp_pressure_临时工,3409,-0.1034979445606244
2025-12-31,unemp_pressure_临时工,4743,2.6170194553186454
2024-01-31,unemp_pressure_兼职,4343,1.3918760934911265
2024-02-29,unemp_pressure_兼职,3233,-0.7264728056521323
2024-03-31,unemp_pressure_兼职,3596,-0.03371546295933686
2024-04-30,unemp_pressure_兼职,3324,-0.5528063643710183
2024-05-31,unemp_pressure_兼职,3095,-0.9898351012212943
2024-06-30,unemp_pressure_兼职,3979,0.6972103283666704
2024-07-31,unemp_pressure_兼职,3284,-0.629143261637442
2024-08-31,unemp_pressure_兼职,2877,-1.4058711913233035
2024-09-30,unemp_pressure_兼职,3328,-0.5451726746443759
2024-10-31,unemp_pressure_兼职,3788,0.3327016439194971
2024-11-30,unemp_pressure_兼职,3023,-1.127241516300857
2024-12-31,unemp_pressure_兼职,4584,1.8518058995213296
2025-01-31,unemp_pressure_兼职,4452,1.5998941385421312
2025-02-28,unemp_pressure_兼职,3401,-0.4058578371331526
2025-03-31,unemp_pressure_兼职,3057,-1.0623551536243967
2025-04-30,unemp_pressure_兼职,3592,-0.04134915268597924
2025-05-31,unemp_pressure_兼职,3699,0.16285204750170426
2025-06-30,unemp_pressure_兼职,3503,-0.21119874910377207
2025-07-31,unemp_pressure_兼职,2885,-1.3906038118700188
2025-08-31,unemp_pressure_兼职,3834,0.4204890757758844
2025-09-30,unemp_pressure_兼职,3421,-0.3676893884999407
2025-10-31,unemp_pressure_兼职,4285,1.281187592454812
2025-11-30,unemp_pressure_兼职,3557,-0.1081439377941
2025-12-31,unemp_pressure_兼职,4588,1.8594395892479718
2024-01-31,unemp_pressure_蓝领招聘,6224,1.6810203063297537
2024-02-29,unemp_pressure_蓝领招聘,3874,-1.4137910296257916
2024-03-31,unemp_pressure_蓝领招聘,4181,-1.0094901444605353
2024-04-30,unemp_pressure_蓝领招聘,5147,0.2626748557662974
2024-05-31,unemp_pressure_蓝领招聘,4368,-0.7632221785781154
2024-06-30,unemp_pressure_蓝领招聘,4516,-0.5683149114626171
2024-07-31,unemp_pressure_蓝领招聘,4655,-0.3852601132933317
2024-08-31,unemp_pressure_蓝领招聘,4943,-0.005981107014524414
2024-09-30,unemp_pressure_蓝领招聘,4578,-0.4866645698331517
2024-10-31,unemp_pressure_蓝领招聘,3883,-1.401938560679579
2024-11-30,unemp_pressure_蓝领招聘,4667,-0.36945682136504804
2024-12-31,unemp_pressure_蓝领招聘,6213,1.6665339553954939
2025-01-31,unemp_pressure_蓝领招聘,4862,-0.11265332753043895
2025-02-28,unemp_pressure_蓝领招聘,5378,0.5668882253857574
2025-03-31,unemp_pressure_蓝领招聘,4778,-0.2232763710284244
2025-04-30,unemp_pressure_蓝领招聘,4186,-1.002905439490417
2025-05-31,unemp_pressure_蓝领招聘,4743,-0.26936930581925167
2025-06-30,unemp_pressure_蓝领招聘,5738,1.0409869832342664
2025-07-31,unemp_pressure_蓝领招聘,5362,0.5458171694813793
2025-08-31,unemp_pressure_蓝领招聘,5126,0.23501909489180103
2025-09-30,unemp_pressure_蓝领招聘,5048,0.1322976973579574
2025-10-31,unemp_pressure_蓝领招聘,4179,-1.0121240264485827
2025-11-30,unemp_pressure_蓝领招聘,5149,0.26530873775434466
2025-12-31,unemp_pressure_蓝领招聘,6943,2.6279008810327484
2024-01-31,struc_pressure_35岁就业,5139,1.2729548546182314
2024-02-29,struc_pressure_35岁就业,3389,-1.5579306634356551
2024-03-31,struc_pressure_35岁就业,3717,-1.0273418349089838
2024-04-30,struc_pressure_35岁就业,3488,-1.3977834255571782
2024-05-31,struc_pressure_35岁就业,3438,-1.4786658689301464
2024-06-30,struc_pressure_35岁就业,3773,-0.9367534983312594
2024-07-31,struc_pressure_35岁就业,3194,-1.8733721925902311
2024-08-31,struc_pressure_35岁就业,4694,0.5531011085988147
2024-09-30,struc_pressure_35岁就业,4509,0.2538360681188323
2024-10-31,struc_pressure_35岁就业,4408,0.09045353250543658
2024-11-30,struc_pressure_35岁就业,5025,1.0885428837278641
2024-12-31,struc_pressure_35岁就业,5495,1.8488378514337651
2025-01-31,struc_pressure_35岁就业,4388,0.05810055515624931
2025-02-28,struc_pressure_35岁就业,4225,-0.205576210239627
2025-03-31,struc_pressure_35岁就业,4060,-0.47248827337042204
2025-04-30,struc_pressure_35岁就业,4794,0.714865995344751
2025-05-31,struc_pressure_35岁就业,4289,-0.10204668272222771
2025-06-30,struc_pressure_35岁就业,4205,-0.23792918758881426
2025-07-31,struc_pressure_35岁就业,4344,-0.0130759950119627
2025-08-31,struc_pressure_35岁就业,4774,0.6825130179955637
2025-09-30,struc_pressure_35岁就业,4263,-0.14410555327617117
2025-10-31,struc_pressure_35岁就业,4693,0.5514834597313553
2025-11-30,struc_pressure_35岁就业,4997,1.0432487154390018
2025-12-31,struc_pressure_35岁就业,5149,1.289131343292825
2024-01-31,struc_pressure_35岁找工作,4420,1.3161623708230596
2024-02-29,struc_pressure_35岁找工作,3548,-0.3560478098826826
2024-03-31,struc_pressure_35岁找工作,3071,-1.270777461484333
2024-04-30,struc_pressure_35岁找工作,3726,-0.01470215372944622
2024-05-31,struc_pressure_35岁找工作,3062,-1.2880365115145527
2024-06-30,struc_pressure_35岁找工作,3379,-0.6801344160056991
2024-07-31,struc_pressure_35岁找工作,3187,-1.0483274833170553
2024-08-31,struc_pressure_35岁找工作,3330,-0.7741003550591181
2024-09-30,struc_pressure_35岁找工作,3636,-0.18729265403164438
2024-10-31,struc_pressure_35岁找工作,3931,0.3784206525144496
2024-11-30,struc_pressure_35岁找工作,3149,-1.1211990278890944
2024-12-31,struc_pressure_35岁找工作,4259,1.007417142504683
2025-01-31,struc_pressure_35岁找工作,4613,1.6862731103599957
2025-02-28,struc_pressure_35岁找工作,3576,-0.3023529875664432
2025-03-31,struc_pressure_35岁找工作,3727,-0.01278448150386624
2025-04-30,struc_pressure_35岁找工作,3424,-0.5938391658546001
2025-05-31,struc_pressure_35岁找工作,3501,-0.44617840448494167
2025-06-30,struc_pressure_35岁找工作,3380,-0.6782167437801192
2025-07-31,struc_pressure_35岁找工作,3883,0.2863723856866106
2025-08-31,struc_pressure_35岁找工作,3586,-0.2831762653106434
2025-09-30,struc_pressure_35岁找工作,4005,0.5203283972073681
2025-10-31,struc_pressure_35岁找工作,4050,0.6066236473584672
2025-11-30,struc_pressure_35岁找工作,3922,0.3611616024842298
2025-12-31,struc_pressure_35岁找工作,5243,2.894406612475383
2024-01-31,struc_pressure_中年就业,5668,1.734331108672235
2024-02-29,struc_pressure_中年就业,4260,-0.6741888775297198
2024-03-31,struc_pressure_中年就业,4340,-0.5373411510409724
2024-04-30,struc_pressure_中年就业,3897,-1.2951354364724113
2024-05-31,struc_pressure_中年就业,3958,-1.1907890450247414
2024-06-30,struc_pressure_中年就业,4501,-0.26193510148236815
2024-07-31,struc_pressure_中年就业,4143,-0.8743286775195128
2024-08-31,struc_pressure_中年就业,4415,-0.4090464074577716
2024-09-30,struc_pressure_中年就业,4596,-0.09942842627698055
2024-10-31,struc_pressure_中年就业,4337,-0.5424729407843003
2024-11-30,struc_pressure_中年就业,4920,0.4548048660024465
2024-12-31,struc_pressure_中年就业,4930,0.47191083181353993
2025-01-31,struc_pressure_中年就业,5867,2.0747398283129943
2025-02-28,struc_pressure_中年就业,4537,-0.20035362456243178
2025-03-31,struc_pressure_中年就业,4247,-0.6964266330841412
2025-04-30,struc_pressure_中年就业,4866,0.36243265062254204
2025-05-31,struc_pressure_中年就业,4193,-0.7887988484640457
2025-06-30,struc_pressure_中年就业,4182,-0.8076154108562484
2025-07-31,struc_pressure_中年就业,4351,-0.5185245886487696
2025-08-31,struc_pressure_中年就业,4772,0.2016365719982638
2025-09-30,struc_pressure_中年就业,5166,0.8756116249553448
2025-10-31,struc_pressure_中年就业,4643,-0.01903038696484144
2025-11-30,struc_pressure_中年就业,4698,0.07505242499617241
2025-12-31,struc_pressure_中年就业,6212,2.6648956487957176
2024-01-31,struc_pressure_蓝领招聘,3400,0.4224360741028996
2024-02-29,struc_pressure_蓝领招聘,2967,-0.8190672296520008
2024-03-31,struc_pressure_蓝领招聘,2852,-1.1487967445060738
2024-04-30,struc_pressure_蓝领招聘,2912,-0.976763954147427
2024-05-31,struc_pressure_蓝领招聘,2975,-0.7961295242708479
